Дата,Дата(Касса),User ID,Тип партнера,ID ТСП,Партнер(Группа),"Кол-во регистраций(за период), чел.","Кол-вo транзакций, ед.","Сумма покупок(деньги+бонусы), руб.","Сумма покупок(деньги), руб.",Средний процент начисления,Средний процент списания,"Сумма начисленных бонусов, руб.","Сумма списанных бонусoв, руб.",Сумма начислений (с корректировками),"Суммa начисленная партнером, руб.","Начислено партнером, %"
,,,,,,0,43239,57056175.47,56968897.78,2.2997760902089284E-2,1.5296799913602772E-3,1310157.09,87277.69,1853103.07,1311327.22,2.5212442130744681E-2
2018-02-28T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944030,У Палыча,0,5,1139,1139,5.0131694468832306E-3,0,5.71,0,5.71,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,1273,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,8.29,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,1463,Офлайн,929405,Горздрав,0,1,428,427.48,7.5091232338355008E-3,1.2149532710280374E-3,3.21,0.52,3.21,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,1463,Офлайн,929411,Apteka 36.6,0,1,70,69.37,7.4960357503243476E-3,8.9999999999999993E-3,0.52,0.63,0.52,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,1463,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,0.63,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2370,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.5,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2378,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,7.39,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2379,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,0.6,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2379,Офлайн,944022,У Палыча,0,1,76,75.4,6.49867374005305E-3,7.8947368421052634E-3,0.49,0.6,0.49,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2383,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.14,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2384,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.4,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2386,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,0.99,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2387,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,0.6,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2388,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,2.81,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2391,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.35,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2397,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,2.75,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2401,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.59,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2402,Офлайн,944022,У Палыча,0,1,1082,1082,1.9500924214417747E-2,0,21.1,0,21.1,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2405,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.13,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2406,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.79,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2406,Офлайн,944022,У Палыча,0,1,125,125,6.5599999999999999E-3,0,0.82,0,0.82,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2408,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.1,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2408,Офлайн,944024,У Палыча,0,1,219,219,6.5296803652968036E-3,0,1.43,0,1.43,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2410,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,5.69,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2412,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,25.56,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2416,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.02,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2423,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,7.75,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2430,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,0.45,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2435,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,1.9,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,2435,Офлайн,944019,У Палыча,0,1,429,429,6.5268065268065268E-3,0,2.8,0,2.8,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,929411,Apteka 36.6,0,2,87,87,1.793103448275862E-2,0,1.56,0,1.56,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,936729,Тройка-Город,0,0,0,0,-,-,0,0,-77.43,0,-
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,940754,У Палыча,0,6,2070,2070,8.5265700483091785E-3,0,17.65,0,17.65,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944008,У Палыча,0,1,829,829,9.9999999999999985E-3,0,8.29,0,8.29,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944009,У Палыча,0,1,317,317,5.0157728706624605E-3,0,1.59,0,1.59,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944010,У Палыча,0,1,99,99,5.0505050505050509E-3,0,0.5,0,0.5,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944011,У Палыча,0,11,4132.5,4132.5,7.3442226255293411E-3,0,30.35,0,30.35,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944012,У Палыча,0,1,1038,1038,1.5000000000000001E-2,0,15.57,0,15.57,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944013,У Палыча,0,9,4667,4667,1.1225626740947075E-2,0,52.39,0,52.39,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944014,У Палыча,0,1,739,739,0.01,0,7.39,0,7.39,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944015,У Палыча,0,10,9464,9464,1.2104818258664411E-2,0,114.56,0,114.56,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944016,У Палыча,0,3,2194,2194,1.1649954421148589E-2,0,25.56,0,25.56,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944017,У Палыча,0,10,8130,8130,1.1386223862238622E-2,0,92.57,0,92.57,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944018,У Палыча,0,7,5355.74,5355.74,1.1766814669868215E-2,0,63.02,0,63.02,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944019,У Палыча,0,2,1076,1076,8.2434944237918216E-3,0,8.87,0,8.87,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944020,У Палыча,0,3,782.55,782.55,5.0092645837326684E-3,0,3.92,0,3.92,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944021,У Палыча,0,1,279,279,5.0179211469534059E-3,0,1.4,0,1.4,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944022,У Палыча,0,3,730,730,5.0136986301369865E-3,0,3.66,0,3.66,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944024,У Палыча,0,5,2697,2697,1.1483129403040417E-2,0,30.97,0,30.97,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944025,У Палыча,0,1,99,99,5.0505050505050509E-3,0,0.5,0,0.5,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944026,У Палыча,0,10,5456.46,5456.46,9.3742096524120043E-3,0,51.15,0,51.15,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944027,У Палыча,0,1,125,125,5.0399999999999993E-3,0,0.63,0,0.63,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944028,У Палыча,0,2,1115,1115,8.035874439461882E-3,0,8.96,0,8.96,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944029,У Палыча,0,1,119,119,5.0420168067226902E-3,0,0.6,0,0.6,0,0
2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,-,Офлайн,944030,У Палыча,0,44,20086,20086,8.4636064920840404E-3,0,170,0,170,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,1,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,300,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,1237,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,200,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2390,Офлайн,944030,У Палыча,0,1,852,852,1.3004694835680751E-2,0,11.08,0,11.08,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2397,Офлайн,944010,У Палыча,0,1,79,76.25,6.4262295081967211E-3,3.4810126582278479E-2,0.49,2.75,0.49,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2401,Офлайн,944009,У Палыча,0,1,198,198,6.5151515151515155E-3,0,1.29,0,1.29,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2402,Офлайн,944022,У Палыча,0,1,2110.72,2110.72,1.9500454821103699E-2,0,41.16,0,41.16,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2406,Офлайн,944022,У Палыча,0,1,1585.95,1585.95,1.9502506384186134E-2,0,30.93,0,30.93,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2408,Офлайн,944024,У Палыча,0,1,109,109,6.6055045871559626E-3,0,0.72,0,0.72,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2410,Офлайн,944013,У Палыча,0,2,1071,1053,1.2364672364672364E-2,1.680672268907563E-2,13.02,18,13.02,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2412,Офлайн,944016,У Палыча,0,2,514.43,514.43,6.5120618937464757E-3,0,3.35,0,3.35,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2414,Офлайн,944012,У Палыча,0,1,119.06,119.06,6.5513186628590623E-3,0,0.78,0,0.78,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2414,Офлайн,944015,У Палыча,0,1,452.9,452.9,6.4914992272024734E-3,0,2.94,0,2.94,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2416,Офлайн,940754,У Палыча,0,1,884,884,1.2997737556561086E-2,0,11.49,0,11.49,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2421,Офлайн,944014,У Палыча,0,1,577,577,1.2998266897746967E-2,0,7.5,0,7.5,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2430,Офлайн,944017,У Палыча,0,2,260.3,258.78,6.5306437900919693E-3,5.8394160583941602E-3,1.69,1.52,1.69,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2436,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,210,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2440,Офлайн,944014,У Палыча,0,1,297,297,6.5319865319865321E-3,0,1.94,0,1.94,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2485,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,27.53,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2490,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,6.59,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2493,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,2.35,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,2501,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,2.3,0,-
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,940754,У Палыча,0,1,859,859,0.01,0,8.59,0,8.59,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944010,У Палыча,0,77,55137,55137,1.1329053085949545E-2,0,624.65,0,624.65,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944011,У Палыча,0,1,265.3,265.3,5.0131926121372034E-3,0,1.33,0,1.33,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944012,У Палыча,0,19,9873,9873,8.6873290793072003E-3,0,85.77,0,85.77,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944013,У Палыча,0,7,6750.29,6750.29,1.2666122492515136E-2,0,85.5,0,85.5,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944015,У Палыча,0,17,9205,9205,9.4209668658337842E-3,0,86.72,0,86.72,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944017,У Палыча,0,40,18472.3,18472.3,8.2783410836766418E-3,0,152.92,0,152.92,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944018,У Палыча,0,1,169,169,5.0295857988165681E-3,0,0.85,0,0.85,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944019,У Палыча,0,14,9189,9189,1.0266623136358689E-2,0,94.34,0,94.34,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944024,У Палыча,0,27,14683.3,14683.3,8.8644923143979901E-3,0,130.16,0,130.16,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944026,У Палыча,0,3,1734,1734,1.1274509803921568E-2,0,19.55,0,19.55,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944027,У Палыча,0,1,199,199,5.0251256281407036E-3,0,1,0,1,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944028,У Палыча,0,18,9440.3,9440.3,9.4732158935627048E-3,0,89.43,0,89.43,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944029,У Палыча,0,1,101,101,5.0495049504950497E-3,0,0.51,0,0.51,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,944030,У Палыча,0,68,42723.6,42723.6,1.0138424664588192E-2,0,433.15,0,433.15,0,0
2018-03-02T00:00:00Z,2018-03-02T00:00:00Z,-,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,-38.77,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2383,Офлайн,944027,У Палыча,0,2,377,376.29,6.5109357144755376E-3,1.8832891246684349E-3,2.45,0.71,2.45,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2383,Офлайн,944028,У Палыча,0,1,89,88,6.4772727272727265E-3,1.1235955056179775E-2,0.57,1,0.57,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2391,Офлайн,944030,У Палыча,0,1,199,199,6.5326633165829146E-3,0,1.3,0,1.3,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2412,Офлайн,944008,У Палыча,0,1,183,183,6.5573770491803279E-3,0,1.2,0,1.2,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2414,Офлайн,944015,У Палыча,0,1,101,101,6.5346534653465353E-3,0,0.66,0,0.66,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2445,Офлайн,944009,У Палыча,0,1,99,99,6.5656565656565663E-3,0,0.65,0,0.65,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2498,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,9.87,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2506,Офлайн,944009,У Палыча,0,1,2845,2845,1.9500878734622144E-2,0,55.48,0,55.48,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2511,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,6.58,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2513,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,5.39,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2514,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,0.45,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2515,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,9.08,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2516,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,8.19,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2517,Офлайн,944009,У Палыча,0,2,252,252,6.5079365079365086E-3,0,1.64,0,1.64,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2520,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.25,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2521,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,2.25,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2522,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,0.5,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2523,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,7.39,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2524,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.39,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2525,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,30.02,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2536,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.1,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2537,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,22.89,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2539,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.4,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2540,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,9.03,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2541,Офлайн,944026,У Палыча,0,1,219,219,6.5296803652968036E-3,0,1.43,0,1.43,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2541,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,0.5,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2544,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.6,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2548,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.12,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,2549,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,2.18,0,-
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,940754,У Палыча,0,79,51547.3,51547.3,1.0065124652503621E-2,0,518.83,0,518.83,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944010,У Палыча,0,43,24765.6,24765.6,9.3787350195432394E-3,0,232.27,0,232.27,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944011,У Палыча,0,1,678,678,0.01,0,6.78,0,6.78,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944012,У Палыча,0,9,5839,5839,1.0183250556602158E-2,0,59.46,0,59.46,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944013,У Палыча,0,27,8268,8268,6.9025157232704406E-3,0,57.07,0,57.07,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944015,У Палыча,0,23,16084.63,16084.63,9.9996083217332339E-3,0,160.84,0,160.84,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944017,У Палыча,0,42,25433.32,25433.32,1.0201578087327964E-2,0,259.46,0,259.46,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944019,У Палыча,0,4,2980,2980,0.01,0,29.8,0,29.8,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944021,У Палыча,0,2,3021,3021,1.5001655081098974E-2,0,45.32,0,45.32,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944024,У Палыча,0,41,21979.57,21979.57,9.2731568451976092E-3,0,203.82,0,203.82,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944026,У Палыча,0,8,6501.65,6501.65,1.2433766813039766E-2,0,80.84,0,80.84,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944028,У Палыча,0,44,26741.3,26741.3,9.467004221933863E-3,0,253.16,0,253.16,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,944030,У Палыча,0,51,33098.41,33098.41,1.0270281865503508E-2,0,339.93,0,339.93,0,0
2018-03-03T00:00:00Z,2018-03-03T00:00:00Z,-,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,-122.18,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,1237,Офлайн,944018,У Палыча,0,1,199,199,5.0251256281407036E-3,0,1,0,1,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2429,Офлайн,944010,У Палыча,0,1,139,139,6.546762589928058E-3,0,0.91,0,0.91,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2506,Офлайн,944009,У Палыча,0,1,279,279,6.5232974910394261E-3,0,1.82,0,1.82,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2514,Офлайн,944017,У Палыча,0,1,97.3,97.3,6.5775950668037E-3,0,0.64,0,0.64,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2517,Офлайн,944009,У Палыча,0,1,129,129,6.5891472868217053E-3,0,0.85,0,0.85,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2537,Офлайн,944021,У Палыча,0,1,1952,1952,1.9497950819672132E-2,0,38.06,0,38.06,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2541,Офлайн,944026,У Палыча,0,2,923,923,1.114842903575298E-2,0,10.29,0,10.29,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2551,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,28.37,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2553,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,2.34,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2557,Офлайн,944029,У Палыча,0,2,2571.37,2571.37,1.6979275639056227E-2,0,43.66,0,43.66,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2559,Офлайн,944009,У Палыча,0,1,4244,4244,1.9500471253534404E-2,0,82.76,0,82.76,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2560,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,1.5,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2562,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,15.2,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2565,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,7.28,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2568,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,9.39,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2569,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,9.49,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2574,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,2.34,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2576,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,41.94,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,2577,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,35.64,0,-
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,940754,У Палыча,0,38,20242.3,20242.3,9.0552950998651297E-3,0,183.3,0,183.3,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944008,У Палыча,0,6,3158.04,3158.04,1.0661676229560107E-2,0,33.67,0,33.67,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944009,У Палыча,0,1,238,238,5.0000000000000001E-3,0,1.19,0,1.19,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944010,У Палыча,0,38,20935.04,20935.04,9.2080072452691755E-3,0,192.77,0,192.77,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944011,У Палыча,0,2,417,417,5.0119904076738608E-3,0,2.09,0,2.09,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944012,У Палыча,0,4,2146,2146,8.0987884436160302E-3,0,17.38,0,17.38,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944013,У Палыча,0,18,8734,8734,9.7286466681932669E-3,0,84.97,0,84.97,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944014,У Палыча,0,1,219,219,5.0228310502283113E-3,0,1.1,0,1.1,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944015,У Палыча,0,19,15475,15475,1.0889822294022617E-2,0,168.52,0,168.52,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944017,У Палыча,0,29,20713.8,20713.8,1.0232791665459741E-2,0,211.96,0,211.96,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944021,У Палыча,0,1,129,129,5.0387596899224806E-3,0,0.65,0,0.65,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944024,У Палыча,0,33,24226.3,24226.3,1.0585603249361232E-2,0,256.45,0,256.45,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944026,У Палыча,0,15,12776,12776,1.1609267376330619E-2,0,148.32,0,148.32,0,0
2018-03-04T00:00:00Z,2018-03-04T00:00:00Z,-,Офлайн,944028,У Палыча,0,6,4480,4480,1.1928571428571427E-2,0,53.44,0,53.44,0,0
